Date,Year,Month_No,Month_Name,Category,Product,Quantity_Kg,Sales_Value
2025-05-26,2025,5,May,Instant Mixes,Instant Butter Idiyappam,1.0,330.01
2025-05-26,2025,5,May,Ghee,Ghee 200ml Pet,140.04,101641.73
2025-05-26,2025,5,May,Ghee,Ghee 500ml Pet,349.65,243380.78
2025-05-26,2025,5,May,Ghee,Ghee 100ml Botls,78.3,58289.23
2025-05-26,2025,5,May,Palada,Palada Mix 200gm,14.0,4580.18
2025-05-26,2025,5,May,Palada,Instant Semiya Mix 250gm,1.0,183.99
2025-05-26,2025,5,May,Milk Powder,Day To Day Dairy Whitener - 200 G,2.0,858.5
2025-05-26,2025,5,May,Palada,Palada - Instant Wheat Ada Mix 250g,0.75,156.0
2025-05-26,2025,5,May,Milk Powder,Day To Day Dairy Whitener - 500 G,2.5,921.29
2025-05-26,2025,5,May,Ghee,Ghee 5ltr Jar,112.5,74707.51
2025-05-26,2025,5,May,Ghee,Ghee 50ml Pet,22.52,18178.65
2025-05-26,2025,5,May,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),2.0,126.0
2025-05-26,2025,5,May,UHT Milk,Uht Milk 450ml,63.0,3767.14
2025-05-27,2025,5,May,Butter,Desi Cooking Butter 500gm(Carton),6.0,3009.01
2025-05-27,2025,5,May,Butter,Desi Cooking Butter 100gm(Tub),5.1,2817.77
2025-05-27,2025,5,May,Butter,Desi Cooking Butter 200g(Tub),1.2,637.5
2025-05-27,2025,5,May,Instant Mixes,Instant Ghee Upma,1.4,417.42
2025-05-27,2025,5,May,UHT Milk,Uht Milk 450ml,25.2,1500.82
2025-05-27,2025,5,May,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),12.0,756.0
2025-05-27,2025,5,May,Milk Powder,Day To Day Dairy Whitener - 200 G,1.0,429.25
2025-05-27,2025,5,May,Milk Powder,Day To Day Dairy Whitener - 900 G,14.4,5295.36
2025-05-27,2025,5,May,Palada,Ready To Drink Palada 400g,1.6,393.6
2025-05-27,2025,5,May,Palada,Instant Semiya Mix 250gm,1.0,199.99
2025-05-27,2025,5,May,Palada,Palada Mix 200gm,10.4,3359.2
2025-05-27,2025,5,May,Instant Mixes,Instant Butter Idiyappam,4.0,1215.86
2025-05-27,2025,5,May,Ghee,Ghee 100ml Botls,59.49,44550.52
2025-05-27,2025,5,May,Ghee,Ghee 500ml Pet,235.35,165658.4
2025-05-27,2025,5,May,Instant Mixes,Dairy Fresh Vegitable Biriyani 250g,1.0,338.8
2025-05-27,2025,5,May,Ghee,Ghee 200ml Pet,132.84,96700.12
2025-05-27,2025,5,May,Ghee,Ghee 15kg Tin,15.0,10334.13
2025-05-27,2025,5,May,Ghee,Ghee 1 Ltr Pet,54.0,36415.8
2025-05-27,2025,5,May,Ghee,Ghee 5ltr Jar,36.0,24204.45
2025-05-27,2025,5,May,Instant Mixes,Instant Paneer Butter Masala Mix-270g,2.7,1228.02
2025-05-27,2025,5,May,Milk Powder,Day To Day Dairy Whitener - 500 G,0.5,184.27
2025-05-27,2025,5,May,Ghee,Ghee 50ml Pet,26.39,21164.02
2025-05-28,2025,5,May,Instant Mixes,Instant Ghee Upma,2.0,570.23
2025-05-28,2025,5,May,Milk Powder,Day To Day Dairy Whitener - 200 G,0.6,257.55
2025-05-28,2025,5,May,Ghee,Ghee 50ml Pet,154.47,123395.06
2025-05-28,2025,5,May,Ghee,Ghee 5ltr Jar,310.5,206490.76
2025-05-28,2025,5,May,Ghee,Ghee 1 Ltr Pet,1025.1,691626.28
2025-05-28,2025,5,May,Ghee,Ghee 15kg Tin,30.0,20177.4
2025-05-28,2025,5,May,Ghee,Ghee 200ml Pet,552.78,399461.18
2025-05-28,2025,5,May,Ghee,Ghee 500ml Pet,955.35,663366.64
2025-05-28,2025,5,May,Palada,Palada Mix 200gm,71.0,23093.16
2025-05-28,2025,5,May,Milk Powder,Day To Day Dairy Whitener - 500 G,3.0,1105.56
2025-05-28,2025,5,May,Palada,Ready To Drink Palada 400g,1.6,0.0
2025-05-28,2025,5,May,Butter,Desi Cooking Butter 500gm(Carton),5.0,2507.47
2025-05-28,2025,5,May,Butter,Desi Cooking Butter 100gm(Tub),4.7,2599.56
2025-05-28,2025,5,May,Butter,Desi Cooking Butter 200g(Tub),1.4,743.74
2025-05-28,2025,5,May,Instant Mixes,Instant Butter Idiyappam,5.2,1546.73
2025-05-28,2025,5,May,Instant Mixes,Dairy Fresh Vegitable Biriyani 250g,0.5,149.6
2025-05-28,2025,5,May,UHT Milk,Uht Toned Milk 500 Ml (Tetra Pack),6.0,386.65
2025-05-28,2025,5,May,Ghee,Ghee 100ml Botls,269.64,200117.41
2025-05-28,2025,5,May,UHT Milk,Uht Milk 450ml,25.2,1500.79
2025-05-28,2025,5,May,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),5.0,315.0
2025-05-29,2025,5,May,Ghee,Ghee 50ml Pet,28.07,22752.89
2025-05-29,2025,5,May,Milk Powder,Day To Day Dairy Whitener - 500 G,2.5,921.29
2025-05-29,2025,5,May,Butter,Desi Cooking Butter 100gm(Tub),8.4,4641.02
2025-05-29,2025,5,May,Instant Mixes,Instant Butter Idiyappam,0.8,250.96
2025-05-29,2025,5,May,UHT Milk,Uht Milk 450ml,37.8,2251.2
2025-05-29,2025,5,May,Ghee,Ghee 500ml Pet,320.4,223798.89
2025-05-29,2025,5,May,Ghee,Ghee 200ml Pet,135.0,97813.02
2025-05-29,2025,5,May,Ghee,Ghee 15kg Tin,3075.0,1735216.37
2025-05-29,2025,5,May,Milk Powder,Day To Day Dairy Whitener - 200 G,1.0,429.25
2025-05-29,2025,5,May,Ghee,Ghee 1 Ltr Pet,178.2,120637.84
2025-05-29,2025,5,May,Ghee,Ghee 100ml Botls,81.18,60734.81
2025-05-29,2025,5,May,Instant Mixes,Instant Ghee Upma,0.4,124.0
2025-05-29,2025,5,May,Palada,Palada Mix 200gm,71.2,23016.99
2025-05-29,2025,5,May,Palada,Instant Semiya Mix 250gm,1.5,276.0
2025-05-29,2025,5,May,Palada,Instant Jackfruit Payasam Mix 250g,0.5,175.99
2025-05-29,2025,5,May,Palada,Ready To Drink Palada 400g,0.8,0.0
2025-05-29,2025,5,May,Ghee,Ghee 5ltr Jar,72.0,48110.85
2025-05-29,2025,5,May,Butter,Desi Cooking Butter 200g(Tub),2.8,1487.51
2025-05-29,2025,5,May,Butter,Desi Cooking Butter 500gm(Carton),15.5,7773.26
2025-05-30,2025,5,May,UHT Milk,Uht Toned Milk 500 Ml (Tetra Pack),1.5,96.66
2025-05-30,2025,5,May,Ghee,Ghee 500ml Pet,162.45,113668.9
2025-05-30,2025,5,May,Milk Powder,Day To Day Dairy Whitener - 200 G,2.2,944.34
2025-05-30,2025,5,May,Ghee,Ghee 50ml Pet,33.85,27347.88
2025-05-30,2025,5,May,Instant Mixes,Instant Butter Idiyappam,7.2,2141.69
2025-05-30,2025,5,May,Ghee,Ghee 1 Ltr Pet,78.3,53438.6
2025-05-30,2025,5,May,Ghee,Ghee 15kg Tin,45.0,27000.0
2025-05-30,2025,5,May,Ghee,Ghee 200ml Pet,83.52,61047.55
2025-05-30,2025,5,May,Instant Mixes,Instant Ghee Upma,2.8,790.65
2025-05-30,2025,5,May,Instant Mixes,Instant Paneer Butter Masala Mix-270g,1.89,839.96
2025-05-30,2025,5,May,Ghee,Ghee 5ltr Jar,27.0,18078.84
2025-05-30,2025,5,May,Instant Mixes,Dairy Fresh Vegitable Biriyani 250g,2.5,748.0
2025-05-30,2025,5,May,UHT Milk,Uht Milk 450ml,189.45,11282.78
2025-05-30,2025,5,May,Butter,Desi Cooking Butter 500gm(Carton),14.0,7050.51
2025-05-30,2025,5,May,Butter,Desi Cooking Butter 100gm(Tub),6.2,3436.73
2025-05-30,2025,5,May,Butter,Desi Cooking Butter 200g(Tub),2.0,1062.5
2025-05-30,2025,5,May,Milk Powder,Day To Day Dairy Whitener - 500 G,10.0,3685.22
2025-05-30,2025,5,May,Palada,Ready To Drink Palada 400g,0.4,0.0
2025-05-30,2025,5,May,Palada,Palada Pradhaman 200g,1.8,375.02
2025-05-30,2025,5,May,Palada,Instant Semiya Mix 250gm,1.75,322.0
2025-05-30,2025,5,May,Palada,Palada Mix 200gm,22.6,7299.84
2025-05-30,2025,5,May,Ghee,Ghee 100ml Botls,52.11,39022.8
2025-05-30,2025,5,May,Palada,Palada - Instant Wheat Ada Mix 250g,1.5,312.04
2025-05-31,2025,5,May,Palada,Palada Pradhaman 200g,2.88,600.0
2025-05-31,2025,5,May,Palada,Ready To Drink Palada 400g,3.6,0.0
2025-05-31,2025,5,May,Palada,Palada Mix 200gm,62.4,20165.41
2025-05-31,2025,5,May,Instant Mixes,Instant Ghee Upma,3.0,847.06
2025-05-31,2025,5,May,Instant Mixes,Instant Butter Idiyappam,5.2,1566.28
2025-05-31,2025,5,May,Milk Powder,Day To Day Dairy Whitener - 200 G,0.2,85.84
2025-05-31,2025,5,May,Milk Powder,Day To Day Dairy Whitener - 500 G,2.0,737.04
2025-05-31,2025,5,May,Ghee,Ghee 50ml Pet,145.15,115768.79
2025-05-31,2025,5,May,Ghee,Ghee 500ml Pet,743.85,516332.8
2025-05-31,2025,5,May,Ghee,Ghee 5ltr Jar,207.0,137610.83
2025-05-31,2025,5,May,Ghee,Ghee 1 Ltr Pet,518.4,350620.87
2025-05-31,2025,5,May,Ghee,Ghee 15kg Tin,135.0,88589.43
2025-05-31,2025,5,May,Ghee,Ghee 200ml Pet,378.36,273477.08
2025-05-31,2025,5,May,Ghee,Ghee 100ml Botls,247.14,183008.86
2025-05-31,2025,5,May,UHT Milk,Uht Milk 450ml,25.2,1500.82
2025-05-31,2025,5,May,Butter,Desi Cooking Butter 100gm(Tub),6.6,3646.51
2025-05-31,2025,5,May,Butter,Desi Cooking Butter 500gm(Carton),40.0,20085.13
2025-05-31,2025,5,May,Palada,Instant Semiya Mix 250gm,2.0,368.0
2025-05-31,2025,5,May,Butter,Desi Cooking Butter 200g(Tub),0.8,425.0
2025-06-01,2025,6,Jun,Ghee,Ghee 500ml Pet,9.0,6549.0
2025-06-01,2025,6,Jun,Palada,Palada Mix 200gm,20.0,6460.0
2025-06-01,2025,6,Jun,Ghee,Ghee 100ml Botls,4.77,3705.23
2025-06-01,2025,6,Jun,Instant Mixes,Instant Butter Idiyappam,1.0,297.45
2025-06-01,2025,6,Jun,Ghee,Ghee 200ml Pet,10.98,8313.7
2025-06-01,2025,6,Jun,Ghee,Ghee 1 Ltr Pet,9.9,7009.19
2025-06-01,2025,6,Jun,Ghee,Ghee 5ltr Jar,4.5,3137.32
2025-06-01,2025,6,Jun,Ghee,Ghee 50ml Pet,2.28,1902.48
2025-06-01,2025,6,Jun,Butter,Desi Cooking Butter 500gm(Carton),4.0,2006.01
2025-06-02,2025,6,Jun,Ghee,Ghee 1 Ltr Pet,150.3,101960.51
2025-06-02,2025,6,Jun,Palada,Ready To Drink Palada 400g,4.0,0.0
2025-06-02,2025,6,Jun,UHT Milk,Uht Milk 450ml,37.8,2352.0
2025-06-02,2025,6,Jun,Palada,Palada Mix 200gm,53.4,17415.61
2025-06-02,2025,6,Jun,Palada,Instant Semiya Mix 250gm,1.5,276.0
2025-06-02,2025,6,Jun,Palada,Palada - Instant Wheat Ada Mix 250g,1.25,260.0
2025-06-02,2025,6,Jun,UHT Milk,Uht Toned Milk 500 Ml (Tetra Pack),5.0,322.2
2025-06-02,2025,6,Jun,Butter,Desi Cooking Butter 500gm(Carton),10.0,5015.0
2025-06-02,2025,6,Jun,Butter,Desi Cooking Butter 100gm(Tub),6.2,3425.51
2025-06-02,2025,6,Jun,Butter,Desi Cooking Butter 200g(Tub),2.8,1487.51
2025-06-02,2025,6,Jun,Ghee,Ghee 15kg Tin,225.0,147649.05
2025-06-02,2025,6,Jun,Ghee,Ghee 200ml Pet,283.5,205467.16
2025-06-02,2025,6,Jun,Ghee,Ghee 500ml Pet,555.75,386913.39
2025-06-02,2025,6,Jun,Ghee,Ghee 100ml Botls,162.45,120707.68
2025-06-02,2025,6,Jun,Ghee,Ghee 50ml Pet,62.24,49637.22
2025-06-02,2025,6,Jun,Instant Mixes,Dairy Fresh Vegitable Biriyani 250g,1.5,448.8
2025-06-02,2025,6,Jun,Milk Powder,Day To Day Dairy Whitener - 500 G,2.0,737.02
2025-06-02,2025,6,Jun,Instant Mixes,Instant Ghee Upma,3.4,982.12
2025-06-02,2025,6,Jun,Ghee,Ghee 5ltr Jar,211.5,140748.18
2025-06-02,2025,6,Jun,Instant Mixes,Instant Paneer Butter Masala Mix-270g,1.62,720.01
2025-06-02,2025,6,Jun,Instant Mixes,Instant Butter Idiyappam,6.2,1844.21
2025-06-03,2025,6,Jun,Milk Powder,Day To Day Dairy Whitener - 200 G,2.2,944.35
2025-06-03,2025,6,Jun,Palada,Palada Mix 200gm,38.4,12535.79
2025-06-03,2025,6,Jun,Ghee,Ghee 200ml Pet,272.88,197766.76
2025-06-03,2025,6,Jun,Ghee,Ghee 15kg Tin,3210.0,1825769.28
2025-06-03,2025,6,Jun,Ghee,Ghee 5ltr Jar,103.5,69177.96
2025-06-03,2025,6,Jun,Ghee,Ghee 1 Ltr Pet,212.4,143780.35
2025-06-03,2025,6,Jun,Instant Mixes,Dairy Fresh Vegitable Biriyani 250g,3.75,1122.01
2025-06-03,2025,6,Jun,Instant Mixes,Instant Paneer Butter Masala Mix-270g,0.81,360.0
2025-06-03,2025,6,Jun,Ghee,Ghee 50ml Pet,73.26,58545.65
2025-06-03,2025,6,Jun,Instant Mixes,Instant Ghee Upma,4.0,1173.65
2025-06-03,2025,6,Jun,Palada,Ready To Drink Palada 400g,2.0,0.0
2025-06-03,2025,6,Jun,Palada,Instant Semiya Mix 250gm,1.75,322.01
2025-06-03,2025,6,Jun,Ghee,Ghee 100ml Botls,162.63,121011.29
2025-06-03,2025,6,Jun,Instant Mixes,Instant Butter Idiyappam,5.0,1545.82
2025-06-03,2025,6,Jun,Palada,Palada - Instant Wheat Ada Mix 250g,0.25,52.01
2025-06-03,2025,6,Jun,UHT Milk,Uht Toned Milk 500 Ml (Tetra Pack),0.5,33.92
2025-06-03,2025,6,Jun,Milk Powder,Day To Day Dairy Whitener - 500 G,3.5,1289.82
2025-06-03,2025,6,Jun,Butter,Desi Cooking Butter 500gm(Carton),8.0,4011.98
2025-06-03,2025,6,Jun,Butter,Desi Cooking Butter 100gm(Tub),5.1,2817.77
2025-06-03,2025,6,Jun,Butter,Desi Cooking Butter 200g(Tub),1.0,531.25
2025-06-03,2025,6,Jun,Palada,Palada Pradhaman 200g,7.92,1650.01
2025-06-03,2025,6,Jun,Ghee,Ghee 500ml Pet,627.75,436491.92
2025-06-04,2025,6,Jun,Butter,Desi Cooking Butter 200g(Tub),0.6,337.5
2025-06-04,2025,6,Jun,Ghee,Ghee 5ltr Jar,135.0,89649.04
2025-06-04,2025,6,Jun,Ghee,Ghee 50ml Pet,213.53,170337.08
2025-06-04,2025,6,Jun,Instant Mixes,Instant Ghee Upma,26.4,7465.16
2025-06-04,2025,6,Jun,Palada,Palada Mix 200gm,135.6,44010.03
2025-06-04,2025,6,Jun,Palada,Instant Semiya Mix 250gm,13.75,2541.04
2025-06-04,2025,6,Jun,Butter,Desi Cooking Butter 100gm(Tub),4.2,2341.46
2025-06-04,2025,6,Jun,Butter,Desi Cooking Butter 500gm(Carton),5.5,2758.29
2025-06-04,2025,6,Jun,Palada,Ready To Drink Palada 400g,4.4,0.0
2025-06-04,2025,6,Jun,Milk Powder,Day To Day Dairy Whitener - 200 G,27.6,11847.3
2025-06-04,2025,6,Jun,Ghee,Ghee 200ml Pet,641.52,463809.82
2025-06-04,2025,6,Jun,Ghee,Ghee 500ml Pet,1221.75,847697.82
2025-06-04,2025,6,Jun,UHT Milk,Uht Toned Milk 500 Ml (Tetra Pack),2.0,128.88
2025-06-04,2025,6,Jun,Milk Powder,Day To Day Dairy Whitener - 500 G,13.5,4975.01
2025-06-04,2025,6,Jun,Ghee,Ghee 15kg Tin,150.0,98432.7
2025-06-04,2025,6,Jun,Ghee,Ghee 1 Ltr Pet,306.9,207233.34
2025-06-04,2025,6,Jun,UHT Milk,Uht Milk 450ml,214.2,12756.79
2025-06-04,2025,6,Jun,Ghee,Ghee 100ml Botls,373.23,276454.18
2025-06-04,2025,6,Jun,Instant Mixes,Dairy Fresh Vegitable Biriyani 250g,0.5,149.6
2025-06-04,2025,6,Jun,Instant Mixes,Instant Paneer Butter Masala Mix-270g,2.43,1080.01
2025-06-04,2025,6,Jun,Instant Mixes,Instant Butter Idiyappam,28.2,8401.15
2025-06-04,2025,6,Jun,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),5.0,315.0
2025-06-05,2025,6,Jun,UHT Milk,Uht Toned Milk 500 Ml (Tetra Pack),1.0,64.44
2025-06-05,2025,6,Jun,Instant Mixes,Instant Ghee Upma,26.2,7397.59
2025-06-05,2025,6,Jun,Ghee,Ghee 200ml Pet,642.6,464719.46
2025-06-05,2025,6,Jun,Milk Powder,Day To Day Dairy Whitener - 200 G,26.0,11160.5
2025-06-05,2025,6,Jun,UHT Milk,Uht Milk 450ml,38.7,2304.8
2025-06-05,2025,6,Jun,Palada,Ready To Drink Palada 400g,1.6,0.0
2025-06-05,2025,6,Jun,Ghee,Ghee 50ml Pet,169.26,135347.09
2025-06-05,2025,6,Jun,Palada,Palada Pradhaman 200g,1.08,224.99
2025-06-05,2025,6,Jun,Palada,Palada Mix 200gm,112.4,36305.19
2025-06-05,2025,6,Jun,Ghee,Ghee 5ltr Jar,112.5,75154.6
2025-06-05,2025,6,Jun,Ghee,Ghee 15kg Tin,780.0,510163.53
2025-06-05,2025,6,Jun,Ghee,Ghee 1 Ltr Pet,155.7,105392.44
2025-06-05,2025,6,Jun,Ghee,Ghee 500ml Pet,1192.5,828183.57
2025-06-05,2025,6,Jun,Ghee,Ghee 100ml Botls,375.66,278789.99
2025-06-05,2025,6,Jun,Instant Mixes,Instant Butter Idiyappam,26.8,7971.69
2025-06-05,2025,6,Jun,Butter,Desi Cooking Butter 500gm(Carton),12.5,6268.73
2025-06-05,2025,6,Jun,Butter,Desi Cooking Butter 200g(Tub),1.6,850.01
2025-06-05,2025,6,Jun,Butter,Desi Cooking Butter 100gm(Tub),8.4,4641.02
2025-06-06,2025,6,Jun,Ghee,Biriyani Ghee 500ml Pet,180.0,124760.04
2025-06-06,2025,6,Jun,UHT Milk,Uht Toned Milk 500 Ml (Tetra Pack),16.0,1031.02
2025-06-06,2025,6,Jun,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),6.0,378.0
2025-06-06,2025,6,Jun,Butter,Desi Cooking Butter 500gm(Carton),30.0,15118.8
2025-06-06,2025,6,Jun,Palada,Palada Pradhaman 200g,10.8,2250.01
2025-06-06,2025,6,Jun,Palada,Palada Mix 200gm,102.4,33184.37
2025-06-06,2025,6,Jun,Butter,Desi Cooking Butter 100gm(Tub),20.7,11480.46
2025-06-06,2025,6,Jun,Butter,Desi Cooking Butter 200g(Tub),9.6,5193.75
2025-06-06,2025,6,Jun,UHT Milk,Uht Milk 450ml,315.0,18760.01
2025-06-06,2025,6,Jun,Ghee,Ghee 5ltr Jar,99.0,65742.62
2025-06-06,2025,6,Jun,Palada,Instant Semiya Mix 250gm,0.75,138.01
2025-06-06,2025,6,Jun,Ghee,Biriyani Ghee 200ml Pet,90.0,64910.05
2025-06-06,2025,6,Jun,Palada,Ready To Drink Palada 400g,2.8,0.0
2025-06-06,2025,6,Jun,Ghee,Biriyani Ghee 100ml Pet,90.0,66590.0
2025-06-06,2025,6,Jun,Ghee,Ghee 1 Ltr Pet,646.2,436017.91
2025-06-06,2025,6,Jun,Milk Powder,Day To Day Dairy Whitener - 200 G,4.6,2015.89
2025-06-06,2025,6,Jun,Ghee,Ghee 100ml Botls,203.31,151861.95
2025-06-06,2025,6,Jun,Ghee,Ghee 500ml Pet,528.3,368849.8
2025-06-06,2025,6,Jun,Instant Mixes,Instant Ghee Upma,1.0,282.36
2025-06-06,2025,6,Jun,Ghee,Ghee 50ml Pet,191.15,152952.07
2025-06-06,2025,6,Jun,Ghee,Ghee 200ml Pet,369.54,269191.59
2025-06-06,2025,6,Jun,Milk Powder,Day To Day Dairy Whitener - 500 G,11.0,4053.7
2025-06-06,2025,6,Jun,Milk Powder,Day To Day Dairy Whitener - 900 G,1.8,661.92
2025-06-06,2025,6,Jun,Instant Mixes,Instant Butter Idiyappam,7.8,2320.13
2025-06-07,2025,6,Jun,Instant Mixes,Instant Butter Idiyappam,1.0,316.96
2025-06-07,2025,6,Jun,Butter,Desi Cooking Butter 500gm(Carton),13.0,6544.61
2025-06-07,2025,6,Jun,Butter,Desi Cooking Butter 100gm(Tub),2.2,1215.5
2025-06-07,2025,6,Jun,Butter,Desi Cooking Butter 200g(Tub),2.6,1381.26
2025-06-07,2025,6,Jun,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),2.0,126.0
2025-06-07,2025,6,Jun,UHT Milk,Uht Toned Milk 500 Ml (Tetra Pack),12.0,773.28
2025-06-07,2025,6,Jun,Palada,Ready To Drink Palada 400g,5.2,0.0
2025-06-07,2025,6,Jun,Ghee,Ghee 500ml Pet,34.65,25182.54
2025-06-07,2025,6,Jun,Ghee,Ghee 200ml Pet,9.18,6821.37
2025-06-07,2025,6,Jun,Ghee,Ghee 50ml Pet,2.0,1674.2
2025-06-07,2025,6,Jun,Milk Powder,Day To Day Dairy Whitener - 200 G,5.4,2317.95
2025-06-07,2025,6,Jun,Instant Mixes,Instant Ghee Upma,1.2,338.82
2025-06-07,2025,6,Jun,Milk Powder,Day To Day Dairy Whitener - 500 G,7.0,2579.64
2025-06-07,2025,6,Jun,Ghee,Ghee 5ltr Jar,4.5,2988.31
2025-06-07,2025,6,Jun,Ghee,Ghee 1 Ltr Pet,14.4,10104.4
2025-06-07,2025,6,Jun,Palada,Palada Mix 200gm,18.0,5813.98
2025-06-07,2025,6,Jun,Palada,Instant Semiya Mix 250gm,0.75,138.01
2025-06-07,2025,6,Jun,Ghee,Ghee 100ml Botls,6.03,4683.96
2025-06-08,2025,6,Jun,Butter,Desi Cooking Butter 200g(Tub),2.0,1125.0
2025-06-08,2025,6,Jun,Butter,Desi Cooking Butter 500gm(Carton),10.0,5015.0
2025-06-08,2025,6,Jun,Ghee,Ghee 50ml Pet,0.46,380.49
2025-06-08,2025,6,Jun,Palada,Palada Mix 200gm,1.0,323.01
2025-06-08,2025,6,Jun,Palada,Ready To Drink Palada 400g,1.6,0.0
2025-06-08,2025,6,Jun,Instant Mixes,Instant Pulissery Mix - 100g,0.6,354.0
2025-06-08,2025,6,Jun,Instant Mixes,Instant Ghee Upma,2.0,564.7
2025-06-08,2025,6,Jun,Ghee,Ghee 100ml Botls,4.5,3462.31
2025-06-08,2025,6,Jun,Ghee,Ghee 500ml Pet,20.7,14845.03
2025-06-08,2025,6,Jun,Ghee,Ghee 200ml Pet,12.06,9066.77
2025-06-08,2025,6,Jun,Ghee,Ghee 1 Ltr Pet,5.4,3823.21
2025-06-08,2025,6,Jun,Instant Mixes,Instant Butter Idiyappam,0.6,178.47
2025-06-09,2025,6,Jun,Milk Powder,Day To Day Dairy Whitener - 500 G,7.5,2763.88
2025-06-09,2025,6,Jun,Butter,Desi Cooking Butter 200g(Tub),3.2,1700.01
2025-06-09,2025,6,Jun,Butter,Desi Cooking Butter 100gm(Tub),7.4,4110.36
2025-06-09,2025,6,Jun,Butter,Desi Cooking Butter 500gm(Carton),5.5,2778.03
2025-06-09,2025,6,Jun,Ghee,Ghee 100ml Botls,91.08,68411.83
2025-06-09,2025,6,Jun,Ghee,Ghee 5ltr Jar,58.5,38847.91
2025-06-09,2025,6,Jun,Ghee,Ghee 1 Ltr Pet,49.5,33881.89
2025-06-09,2025,6,Jun,Ghee,Ghee 50ml Pet,17.65,14384.0
2025-06-09,2025,6,Jun,UHT Milk,Uht Toned Milk 500 Ml (Tetra Pack),1.5,96.66
2025-06-09,2025,6,Jun,Ghee,Ghee 15kg Tin,90.0,54000.01
2025-06-09,2025,6,Jun,UHT Milk,Uht Milk 450ml,113.4,6768.72
2025-06-09,2025,6,Jun,Ghee,Ghee 200ml Pet,182.52,132984.96
2025-06-09,2025,6,Jun,Ghee,Ghee 500ml Pet,286.65,200188.71
2025-06-09,2025,6,Jun,Instant Mixes,Instant Paneer Butter Masala Mix-270g,0.54,240.01
2025-06-09,2025,6,Jun,Instant Mixes,Instant Pulissery Mix - 100g,0.2,118.0
2025-06-09,2025,6,Jun,Palada,Palada Pradhaman 200g,18.0,3750.01
2025-06-09,2025,6,Jun,Instant Mixes,Instant Butter Idiyappam,4.2,1249.29
2025-06-09,2025,6,Jun,Instant Mixes,Instant Ghee Upma,2.8,790.58
2025-06-09,2025,6,Jun,Milk Powder,Day To Day Dairy Whitener - 200 G,2.6,1116.06
2025-06-09,2025,6,Jun,Palada,Palada Mix 200gm,43.8,14224.96
2025-06-09,2025,6,Jun,Palada,Instant Semiya Mix 250gm,2.75,506.02
2025-06-10,2025,6,Jun,Ghee,Ghee 100ml Botls,333.0,246549.03
2025-06-10,2025,6,Jun,Instant Mixes,Instant Ghee Upma,7.4,2089.4
2025-06-10,2025,6,Jun,Palada,Palada Mix 200gm,36.0,11627.97
2025-06-10,2025,6,Jun,UHT Milk,Uht Toned Milk 500 Ml (Tetra Pack),4.0,257.77
2025-06-10,2025,6,Jun,Instant Mixes,Instant Butter Idiyappam,23.2,6900.91
2025-06-10,2025,6,Jun,Palada,Instant Jackfruit Payasam Mix 250g,1.5,528.0
2025-06-10,2025,6,Jun,Butter,Desi Cooking Butter 500gm(Carton),1.0,531.01
2025-06-10,2025,6,Jun,Butter,Desi Cooking Butter 100gm(Tub),5.1,2817.77
2025-06-10,2025,6,Jun,Butter,Desi Cooking Butter 200g(Tub),0.4,212.49
2025-06-10,2025,6,Jun,Milk Powder,Day To Day Dairy Whitener - 500 G,8.0,2948.17
2025-06-10,2025,6,Jun,Milk Powder,Day To Day Dairy Whitener - 200 G,2.0,858.49
2025-06-10,2025,6,Jun,Palada,Instant Semiya Mix 250gm,2.5,460.01
2025-06-10,2025,6,Jun,Ghee,Ghee 50ml Pet,83.58,66636.41
2025-06-10,2025,6,Jun,Ghee,Ghee 5ltr Jar,229.5,152999.43
2025-06-10,2025,6,Jun,Ghee,Ghee 500ml Pet,887.85,615859.11
2025-06-10,2025,6,Jun,Ghee,Ghee 200ml Pet,640.62,462649.63
2025-06-10,2025,6,Jun,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),8.0,504.0
2025-06-10,2025,6,Jun,Milk Powder,Day To Day Dairy Whitener - 900 G,3.6,1323.84
2025-06-10,2025,6,Jun,UHT Milk,Uht Milk 450ml,264.6,15792.02
2025-06-10,2025,6,Jun,Ghee,Ghee 1 Ltr Pet,547.2,371932.98
2025-06-10,2025,6,Jun,Ghee,Ghee 15kg Tin,75.0,48020.69
2025-06-11,2025,6,Jun,Milk Powder,Day To Day Dairy Whitener - 200 G,3.8,1631.16
2025-06-11,2025,6,Jun,Palada,Instant Semiya Mix 250gm,4.0,736.01
2025-06-11,2025,6,Jun,Ghee,Ghee 100ml Botls,140.76,104587.87
2025-06-11,2025,6,Jun,Ghee,Ghee 1 Ltr Pet,54.9,37264.89
2025-06-11,2025,6,Jun,Ghee,Ghee 5ltr Jar,45.0,29883.01
2025-06-11,2025,6,Jun,Milk Powder,Day To Day Dairy Whitener - 900 G,4.5,1654.8
2025-06-11,2025,6,Jun,Ghee,Ghee 50ml Pet,0.09,76.11
2025-06-11,2025,6,Jun,Instant Mixes,Instant Ghee Upma,18.6,5766.0
